"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"84365",":User","1166.691011505071","2281","988","338","False","[1.1639697551727295,0.09258558601140976]","0.3940803954601331","True","99","3389231",,,
"84366",":User","0.0","646","1776","1066","False","[1.0799224376678467,-0.7934958338737488]","0.9343955486485512","True","36","64941",,,
"84367",":User","491.1899020576683","483","457","1649","True","[0.30670660734176636,-0.2692245543003082]","0.16690540165331488","False","111","4815",,,
"84368",":User","488.4816505731287","386","152","338","False","[-0.22001907229423523,0.30122110247612]","0.18867352434513757","False","113","19678",,,
"84369",":User","58.770899483849185","569","889","817","True","[0.3740004301071167,-0.08944802731275558]","0.17541191672221057","False","40","31533",,,
"84370",":User","1290.2702939233707","522","932","187","False","[-0.06084979325532913,0.03007129393517971]","0.1836475012997156","False","7","1648",,,
"84371",":User","0.0","2121","1143","1071","False","[-0.626170814037323,0.6841424703598022]","0.1752043124055675","False","0","13841",,,
"84372",":User","0.40536106589863985","330","1268","817","True","[-0.13096845149993896,0.04675174504518509]","0.15358746295999431","False","6","1475",,,
"84373",":User","0.0","1930","1834","1601","False","[-0.537170946598053,-0.43549036979675293]","0.15000000000000002","False","5","5915",,,
"84374",":User","0.0802226339146553","1749","890","817","True","[0.8542993664741516,-0.7366756200790405]","0.15287244227179209","False","8","15617",,,
"84375",":User","1258.612156141854","1995","1628","338","False","[1.2525180578231812,-0.5894685387611389]","1.311784524042286","False","771","1029",,,
"84376",":User","2109.2518182432286","2139","1643","338","False","[1.231834053993225,-0.6485194563865662]","1.7404438790921277","True","613","2095511",,,
"84377",":User","424.3751670770459","2042","1438","338","True","[0.5792360305786133,-0.2967759966850281]","0.5637236443228945","False","74","20016",,,
"84378",":User","20.08405114633144","1056","1805","129","False","[1.4821125268936157,-0.6314843893051147]","2.9828160896772613","False","166","10638",,,
"84379",":User","1760.9646359784883","1549","1837","219","True","[1.26268470287323,-0.9488043785095215]","4.2086495254792275","True","218","1023842",,,
"84380",":User","2356.672699629327","617","952","338","True","[0.6355989575386047,-0.17811022698879242]","0.32459259851151345","False","661","12081",,,
"84381",":User","7.890699007870518","873","670","799","False","[-0.0396750271320343,0.2072325497865677]","0.15389035424974304","False","1","913",,,
"84382",":User","478.2483400025882","1933","1216","338","True","[0.7508924007415771,-0.9359956979751587]","0.28764820225961585","False","120","2493",,,
"84383",":User","963.243624560327","605","1102","338","False","[-0.09679216146469116,-0.9264810085296631]","0.30581418154899576","False","604","106899",,,
"84384",":User","420.91408273080225","1627","732","447","True","[0.2424398511648178,0.1361154019832611]","0.2075810106222391","False","122","2625",,,
"84385",":User","374.7041378771184","580","959","817","True","[0.5571478009223938,-0.0948735699057579]","0.21527523239434326","False","31","4276",,,
"84386",":User","475.0515977518075","652","202","192","False","[-0.1271228790283203,-0.6986737251281738]","0.16685680715106457","False","119","3524",,,
"84387",":User","127.17726205728569","1582","623","817","False","[0.08459661900997162,-0.5090682506561279]","0.1730395681012052","False","184","2966",,,
"84388",":User","2147.475120733669","540","1680","736","True","[1.2043135166168213,-0.7609911561012268]","1.9422107281172778","False","943","7167",,,
"84389",":User","39.722933057196144","2004","361","885","True","[0.5016796588897705,0.5348190069198608]","0.17937160859449364","False","125","37479",,,
"84390",":User","0.0","499","1013","1090","False","[0.19421841204166412,0.5646644234657288]","0.26241810316191966","False","7","1390",,,
"84391",":User","1003.6150084033168","2118","309","548","False","[0.23534566164016724,-0.17521460354328156]","0.21003358560167462","False","559","5172",,,
"84392",":User","4.771442412986985","278","1210","674","False","[-0.048406828194856644,0.1209825947880745]","0.16731019711215883","False","12","1938",,,
"84393",":User","840.7565219760608","443","1532","674","False","[0.9004743695259094,-0.42799127101898193]","0.6637530194032037","False","85","9233",,,
"84394",":User","0.0","1461","1909","1094","True","[-0.10852198302745819,0.5060630440711975]","0.22359674918188477","False","1","4958",,,
"84395",":User","142.61864652695235","2250","1016","817","False","[0.013071222230792046,-0.13303861021995544]","0.22704668392365404","False","8","1634",,,
"84396",":User","0.0","1833","1906","1096","False","[1.1963483095169067,-1.1074333190917969]","1.8713282293199205","False","172","19360",,,
"84397",":User","4072.505022400096","2455","622","146","False","[0.25828805565834045,-0.7303350567817688]","0.32949955750173593","True","124","425350",,,
"84398",":User","380.2679957650722","2164","62","817","False","[0.7155132293701172,0.09703656286001205]","0.16934020134881395","True","916","3993336",,,
"84399",":User","2533.3679427942966","1876","881","338","True","[0.905656635761261,0.5178020596504211]","0.29623252216822166","False","430","20781",,,
"84400",":User","3925.1869331456337","1975","265","80","False","[1.2560186386108398,-0.8660311698913574]","1.3750851393767485","False","369","8415",,,
"84401",":User","85.1574984040512","501","1427","736","True","[0.30825936794281006,-0.7563688158988953]","0.35763204786289393","False","212","106908",,,
"84402",":User","0.0","1934","93","885","False","[-0.7013962268829346,0.2528747022151947]","0.15000000000000002","False","2","23168",,,
"84403",":User","0.0","233","967","1103","True","[0.05141400918364525,-0.677860677242279]","0.15930813857706005","False","1","1074",,,
"84404",":User","0.10151515151515152","2244","1215","778","False","[0.3292277157306671,-0.30270087718963623]","0.16762145538378687","False","13","1047",,,
"84405",":User","986.4423980465791","1754","970","219","True","[0.22892864048480988,-0.6464892625808716]","0.26477024548933353","False","193","1466",,,
"84406",":User","0.0","1880","125","885","False","[0.06635341793298721,0.8091641068458557]","0.15000000000000002","False","0","231",,,
"84407",":User","1975.8598064187393","510","319","146","False","[-0.04534577205777168,-0.7937196493148804]","0.21980258212141768","True","519","634275",,,
"84408",":User","134.6300183684607","1245","1826","146","False","[1.3640602827072144,-0.5988722443580627]","1.761643742065267","True","173","38692",,,
"84409",":User","1341.8549174058974","400","1190","548","True","[0.06205035746097565,-0.6291134357452393]","0.26387819426140596","False","226","4000",,,
"84410",":User","37.07264448543022","1706","280","817","False","[0.35964396595954895,-0.8556727170944214]","0.15699439901731602","True","34","142732",,,
"84411",":User","313.0618266816972","2148","627","778","False","[1.0152339935302734,-0.5619592666625977]","0.6119824419761919","False","56","2756",,,
"84412",":User","0.0","204","532","1112","False","[0.9472649693489075,-0.2800811231136322]","0.5314807133170336","False","0","34902",,,
"84413",":User","0.0","414","1904","1113","False","[1.3611541986465454,-0.808176577091217]","2.4441011868840863","False","240","1904",,,
"84414",":User","16.922782742104157","1625","1164","817","False","[0.4400486350059509,-0.29499465227127075]","0.19574207681533037","True","89","214355",,,
"84415",":User","95.29787652100997","1653","120","192","False","[-0.6569880843162537,0.6009862422943115]","0.1607846804040854","True","181","104571",,,
"84416",":User","2465.786138480993","760","862","778","False","[-0.28113821148872375,0.2931004464626312]","0.3635775509110696","True","192","370328",,,
"84417",":User","13.054049119450811","2249","248","958","True","[0.8788365125656128,0.6968888640403748]","0.15143999753190768","False","107","13518",,,
"84418",":User","291.8232123357661","2108","526","338","False","[-0.5043811202049255,0.14295361936092377]","0.16485986376123218","False","235","4783",,,
"84419",":User","20.239812665639985","1800","907","817","False","[0.031131474301218987,0.10777603834867477]","0.1792916852223678","False","25","3428",,,
"84420",":User","39.45968643500932","552","131","778","False","[0.7460706830024719,0.586779773235321]","0.1527929998947918","False","102","12556",,,
"84421",":User","349.23724338602375","1485","1652","817","False","[0.16721601784229279,0.495182603597641]","0.18219324777745657","False","134","5687",,,
"84422",":User","67.56664917153563","603","217","338","False","[0.7850272059440613,0.45510825514793396]","0.159086733995495","False","168","21821",,,
"84423",":User","0.0","1098","344","129","False","[-0.08209636062383652,0.27846354246139526]","0.15000000000000002","False","0","882",,,
"84424",":User","20.819297723095602","710","709","817","True","[0.49983450770378113,-0.8071463108062744]","0.1677424544455473","False","14","2529",,,
"84425",":User","0.0","1436","364","1017","False","[-0.23131081461906433,0.34620434045791626]","0.15000000000000002","False","0","2061",,,
"84426",":User","0.0","2091","1851","1126","False","[1.3153680562973022,-0.8731509447097778]","1.5633052319206169","False","217","42930",,,
"84427",":User","200.58192324591892","918","300","674","False","[0.7591843008995056,-0.821519136428833]","0.15651462132877447","False","87","1571",,,
"84428",":User","102.78788433587096","1133","1397","674","True","[0.48755019903182983,0.5525509715080261]","0.1970749943214985","False","7","26746",,,
"84429",":User","856.1409196460909","2101","1381","197","False","[-0.42962709069252014,0.37594351172447205]","0.2283611987157816","False","4","2737",,,
"84430",":User","0.2989239451878694","1758","1324","129","True","[0.6361895203590393,0.2400069683790207]","0.1560097444581926","False","2","799",,,
"84431",":User","68.26027216448287","758","1198","817","True","[0.5045604109764099,-0.3139238953590393]","0.21993094917881065","False","105","15094",,,
"84432",":User","1.4120127014779364","1191","1060","778","False","[0.6130706071853638,-0.13244807720184326]","0.157909662418294","False","7","284",,,
"84433",":User","1.125","468","570","452","False","[-0.5781681537628174,-0.0955868512392044]","0.16104163130975527","False","1","744",,,
"84434",":User","12.90756549400537","1871","1303","799","True","[0.5294634103775024,-0.7850703597068787]","0.38689578856032714","False","4","2492",,,
"84435",":User","2.3887228224623187","1403","1406","129","False","[-0.5379734635353088,0.7927917242050171]","0.19809227806452706","False","1","991",,,
"84436",":User","2486.059232763532","813","701","338","False","[0.5862058997154236,0.11622194200754166]","0.26349289953382926","False","373","2518",,,
"84437",":User","365.62123779757604","910","161","338","False","[0.1571114957332611,0.2719627022743225]","0.16115411415892647","False","338","3066",,,
"84438",":User","0.0","2054","1451","1138","False","[-0.3348875641822815,-0.8593202233314514]","0.15600969161040157","False","0","3550",,,
"84439",":User","0.0","2002","30","778","True","[0.7492604851722717,0.5082389712333679]","0.15000000000000002","False","18","24739",,,
"84440",":User","3.3057066670586286","424","918","115","False","[0.1947871744632721,-0.6420900225639343]","0.16097596722876392","False","12","494",,,
"84441",":User","797.8796225434094","1172","158","548","True","[0.02432946115732193,0.6069858074188232]","0.16349821517845353","False","560","5190",,,
"84442",":User","860.1149375997984","2274","1150","146","False","[0.6193101406097412,-0.044724803417921066]","0.379406703955019","True","224","226994",,,
"84443",":User","1387.6283204596975","1775","857","778","False","[0.29538780450820923,0.23319172859191895]","0.30046624389894516","False","92","6641",,,
"84444",":User","0.0","355","1748","1144","False","[-0.20359386503696442,0.43201789259910583]","0.21434888211711217","False","3","2622",,,
"84445",":User","2.042892939700441","1400","273","1717","False","[0.3599652051925659,0.06553850322961807]","0.1507247949738496","False","5","1096",,,
"84446",":User","187.51469128108684","1805","1195","146","True","[0.9677485823631287,0.42817118763923645]","0.27636734371793326","False","76","21165",,,
"84447",":User","505.0752299690962","1275","386","674","False","[-0.20207913219928741,-0.3390081822872162]","0.16894801800828604","True","41","144764",,,
